CNAE;descricao;categoria;Justificativa com Base Lei 4186.2007;inscricao;ZONA_CORREDOR
;;;;4017500;2Ax
;;;;4017600;2Ax
;;;;4017700;2Ax
;;;;4017800;2Ax
;;;;4017900;2Ax
;;;;4018000;2Ax
;;;;4018100;2Ax
;;;;4018200;2Ax
;;;;4018300;2Ax
;;;;4018400;2Ax
;;;;4018500;2Ax
;;;;4018600;2Ax
;;;;4018700;2Ax
;;;;4018800;2Ax
;;;;4018900;2Ax
;;;;4019000;2Ax
;;;;4019100;2Ax
;;;;4019200;2Ax
;;;;4019300;2Ax
;;;;4019400;2Ax
;;;;4019500;2Ax
;;;;4019600;2Ax
;;;;4019700;2Ax
;;;;4019800;2Ax
;;;;4019900;2Ax
;;;;4020000;2Ax
;;;;4020100;2Ax
;;;;4020200;2Ax
;;;;4020300;2Ax
;;;;4020400;2Ax
;;;;4020500;2Ax
;;;;4020600;2Ax
;;;;4020700;2Ax
;;;;4020800;2Ax
;;;;4020900;2Ax
;;;;4021000;2Ax
;;;;4021100;2Ax
;;;;4021200;2Ax
;;;;4021300;2Ax
;;;;4021400;2Ax
;;;;4021500;2Ax
;;;;4021600;2Ax
;;;;4021700;2Ax
;;;;4021800;2Ax
;;;;4021900;2Ax
;;;;4022000;2Ax
;;;;4022100;2Ax
;;;;4022200;2Ax
;;;;4022300;2Ax
;;;;4022400;2Ax
;;;;4022500;2Ax
;;;;4022600;2Ax
;;;;4022700;2Ax
;;;;4022800;2Ax
;;;;4022900;2Ax
;;;;4023000;2Ax
;;;;4023100;2Ax
;;;;4023200;2Ax
;;;;4023300;2Ax
;;;;4023400;2Ax
;;;;4023500;2Ax
;;;;4023600;2Ax
;;;;4023700;2Ax
;;;;4023800;2Ax
;;;;4023900;2Ax
;;;;4024000;2Ax
;;;;4024100;2Ax
;;;;4024200;2Ax
;;;;4024300;2Ax
;;;;4024400;2Ax
;;;;4024500;2Ax
;;;;4024600;2Ax
;;;;4024700;2Ax
;;;;4024800;2Ax
;;;;4024900;2Ax
;;;;4025000;2Ax
;;;;4025100;2Ax
;;;;4025200;2Ax
;;;;4025300;2Ax
;;;;4025400;2Ax
;;;;4025500;2Ax
;;;;4025600;2Ax
;;;;4025700;2Ax
;;;;4025800;2Ax
;;;;4025900;2Ax
;;;;4026000;2Ax
;;;;4026100;2Ax
;;;;4026200;2Ax
;;;;4026300;2Ax
;;;;4026400;2Ax
;;;;4026500;2Ax
;;;;4026600;2Ax
;;;;4026700;2Ax
;;;;4026800;2Ax
;;;;4026900;2Ax
;;;;4027000;2Ax
;;;;4027100;2Ax
;;;;4027200;2Ax
;;;;4027300;2Ax
;;;;4027400;2Ax
;;;;4027500;2Ax
;;;;4027600;2Ax
;;;;4027700;2Ax
;;;;4027800;2Ax
;;;;4027900;2Ax
;;;;4028000;2Ax
;;;;4028100;2Ax
;;;;4028200;2Ax
;;;;4028300;2Ax
;;;;4028400;2Ax
;;;;4028500;2Ax
;;;;4028600;2Ax
;;;;4028700;2Ax
;;;;4028800;2Ax
;;;;4028900;2Ax
;;;;4029000;2Ax
;;;;4029100;2Ax
;;;;4029200;2Ax
;;;;4029300;2Ax
;;;;4029400;2Ax
;;;;4029500;2Ax
;;;;4029600;2Ax
;;;;4029700;2Ax
;;;;4029800;2Ax
;;;;4029900;2Ax
;;;;4030000;2Ax
;;;;4030100;2Ax
;;;;4030200;2Ax
;;;;4030300;2Ax
;;;;4030400;2Ax
;;;;4030500;2Ax
;;;;4030600;2Ax
;;;;4030700;2Ax
;;;;4030800;2Ax
;;;;4030900;2Ax
;;;;4031000;2Ax
;;;;4031100;2Ax
;;;;4031200;2Ax
;;;;4031300;2Ax
;;;;4031400;2Ax
;;;;4031500;2Ax
;;;;4031600;2Ax
;;;;4031700;2Ax
;;;;4031800;2Ax
;;;;4031900;2Ax
;;;;4032000;2Ax
;;;;4032100;2Ax
;;;;4032200;2Ax
;;;;4032300;2Ax
;;;;4032400;2Ax
;;;;4032500;2Ax
;;;;4032600;2Ax
;;;;4032700;2Ax
;;;;4032800;2Ax
;;;;4032900;2Ax
;;;;4033000;2Ax
;;;;4033100;2Ax
;;;;4033200;2Ax
;;;;4033300;2Ax
;;;;4033400;2Ax
;;;;4033500;2Ax
;;;;4033600;2Ax
;;;;4033700;2Ax
;;;;4033800;2Ax
;;;;4033900;2Ax
;;;;4034000;2Ax
;;;;4034100;2Ax
;;;;4034200;2Ax
;;;;4034300;2Ax
;;;;4034400;2Ax
;;;;4034500;2Ax
;;;;4034600;2Ax
;;;;4034700;2Ax
;;;;4034800;2Ax
;;;;4034900;2Ax
;;;;4035000;2Ax
;;;;4035100;2Ax
;;;;4035200;2Ax
;;;;4035300;2Ax
;;;;4035400;2Ax
;;;;4035500;2Ax
;;;;4035600;2Ax
;;;;4035700;2Ax
;;;;4035800;2Ax
;;;;4035900;2Ax
;;;;4036000;2Ax
;;;;4036100;2Ax
;;;;4036200;2Ax
;;;;4036300;2Ax
;;;;4036400;2Ax
;;;;4036500;2Ax
;;;;4036600;2Ax
;;;;4036700;2Ax
;;;;4036800;2Ax
;;;;4036900;2Ax
;;;;4037000;2Ax
;;;;4037100;2Ax
;;;;4037200;2Ax
;;;;4037300;2Ax
;;;;4037400;2Ax
;;;;4037500;2Ax
;;;;4037600;2Ax
;;;;4037700;2Ax
;;;;4037800;2Ax
;;;;4037900;2Ax
;;;;4038000;2Ax
;;;;4038100;2Ax
;;;;4038200;2Ax
;;;;4038300;2Ax
;;;;4038400;2Ax
;;;;4038500;2Ax
;;;;4038600;2Ax
;;;;4038700;2Ax
;;;;4038800;2Ax
;;;;4038900;2Ax
;;;;4039000;2Ax
;;;;4039100;2Ax
;;;;4039200;2Ax
;;;;4039300;2Ax
;;;;4039400;2Ax
;;;;4039500;2Ax
;;;;4039600;2Ax
;;;;4039700;2Ax
;;;;4039800;2Ax
;;;;4039900;2Ax
;;;;4040000;2Ax
;;;;4040100;2Ax
;;;;4040200;2Ax
;;;;4040300;2Ax
;;;;4040400;2Ax
;;;;4040500;2Ax
;;;;4040600;2Ax
;;;;4040700;2Ax
;;;;4040800;2Ax
;;;;4040900;2Ax
;;;;4041000;2Ax
;;;;4041100;2Ax
;;;;4041200;2Ax
;;;;4041300;2Ax
;;;;4041400;2Ax
;;;;4041500;2Ax
;;;;4041600;2Ax
;;;;4041700;2Ax
;;;;4041800;2Ax
;;;;4041900;2Ax
;;;;4042000;2Ax
;;;;4042100;2Ax
;;;;4042200;2Ax
;;;;4042300;2Ax
;;;;4042400;2Ax
;;;;4042500;2Ax
;;;;4042600;2Ax
;;;;4042700;2Ax
;;;;4042800;2Ax
;;;;4042900;2Ax
;;;;4043000;2Ax
;;;;4043100;2Ax
;;;;4043200;2Ax
;;;;4043300;2Ax
;;;;4043400;2Ax
;;;;4043500;2Ax
;;;;4043600;2Ax
;;;;4043700;2Ax
;;;;4043800;2Ax
;;;;4043900;2Ax
;;;;4044000;2Ax
;;;;4044100;2Ax
;;;;4044200;2Ax
;;;;4044300;2Ax
;;;;4044400;2Ax
;;;;4044500;2Ax
;;;;4044600;2Ax
;;;;4044700;2Ax
;;;;4044800;2Ax
;;;;4044900;2Ax
;;;;4045000;2Ax
;;;;4045100;2Ax
;;;;4045200;2Ax
;;;;4045300;2Ax
;;;;4045400;2Ax
;;;;4045500;2Ax
;;;;4045600;2Ax
;;;;4045700;2Ax
;;;;4045800;2Ax
;;;;4045900;2Ax
;;;;4046000;2Ax
;;;;4046100;2Ax
;;;;4046200;2Ax
;;;;4046300;2Ax
;;;;4046400;2Ax
;;;;4046500;2Ax
;;;;4046600;2Ax
;;;;4046700;2Ax
;;;;4046800;2Ax
;;;;4046900;2Ax
;;;;4047000;2Ax
;;;;4047100;2Ax
;;;;4047200;2Ax
;;;;4047300;2Ax
;;;;4047400;2Ax
;;;;4047500;2Ax
;;;;4047600;2Ax
;;;;4047700;2Ax
;;;;4047800;2Ax
;;;;4047900;2Ax
;;;;4048000;2Ax
;;;;4048100;2Ax
;;;;4048200;2Ax
;;;;4048300;2Ax
;;;;4048400;2Ax
;;;;4048500;2Ax
;;;;4048600;2Ax
;;;;4048700;2Ax
;;;;4048800;2Ax
;;;;4048900;2Ax
;;;;4049000;2Ax
;;;;4049100;2Ax
;;;;4049200;2Ax
;;;;4049300;2Ax
;;;;4049400;2Ax
;;;;4049500;2Ax
;;;;4049600;2Ax
;;;;4049700;2Ax
;;;;4049800;2Ax
;;;;4049900;2Ax
;;;;4050000;2Ax
;;;;4050100;2Ax
;;;;4050200;2Ax
;;;;4050300;2Ax
;;;;4050400;2Ax
;;;;4050500;2Ax
;;;;4050600;2Ax
;;;;4050700;2Ax
;;;;4050800;2Ax
;;;;4050900;2Ax
;;;;4051000;2Ax
;;;;4051100;2Ax
;;;;4051200;2Ax
;;;;4051300;2Ax
;;;;4051400;2Ax
;;;;4051500;3C2
;;;;4051500;3F2
;;;;4051600;2A2
;;;;4051700;corredor_2
;;;;4051800;3C2
;;;;4051900;3A2
;;;;4052000;3A2
;;;;4052100;3A2
;;;;4052200;3A2
;;;;4052300;3A2
;;;;4052400;3A2
;;;;4052500;3A2
;;;;4052600;3A2
;;;;4052700;3A2
;;;;4052800;3A2
;;;;4052900;3A2
;;;;4053000;3A2
;;;;4053100;3A2
;;;;4053200;3A2
;;;;4053300;3A2
;;;;4053600;3A2
;;;;4053700;3A2
;;;;4053800;3A2
;;;;4053900;3A2
;;;;4054000;3A2
;;;;4054100;3A2
;;;;4054200;3A2
;;;;4054300;3A2
;;;;4054400;3A2
;;;;4054500;3A2
;;;;4054600;3A2
;;;;4054700;3A2
;;;;4054800;3A2
;;;;4054900;3A2
;;;;4055000;3A2
;;;;4055100;3A2
;;;;4055200;3A2
;;;;4055300;3A2
;;;;4055400;3A2
;;;;4055500;3A2
;;;;4055600;3A2
;;;;4055700;3A2
;;;;4055800;3A2
;;;;4055900;3A2
;;;;4056000;3A2
;;;;4056100;3A2
;;;;4056200;3A2
;;;;4056300;3A2
;;;;4056600;3A2
;;;;4056700;3A2
;;;;4056800;3A2
;;;;4056900;3A2
;;;;4057000;3A2
;;;;4057100;3A2
;;;;4057200;3A2
;;;;4057300;3A2
;;;;4057400;3A2
;;;;4057500;3A2
;;;;4057600;3A2
;;;;4057700;3A2
;;;;4057800;3A2
;;;;4057900;3A2
;;;;4058000;3A2
;;;;4058100;3A2
;;;;4058200;3A2
;;;;4058300;3A2
;;;;4058400;3A2
;;;;4058500;3A2
;;;;4058600;3A2
;;;;4058700;3A2
;;;;4058800;3A2
;;;;4058900;3A2
;;;;4059000;3A2
;;;;4059100;3A2
;;;;4059200;3A2
;;;;4059300;3A2
;;;;4059400;3A2
;;;;4059500;3A2
;;;;4059600;3A2
;;;;4059700;3A2
;;;;4059800;3A2
;;;;4059900;3A2
;;;;4060000;3A2
;;;;4060100;3A2
;;;;4060200;3A2
;;;;4060300;3A2
;;;;4060400;3A2
;;;;4060500;3A2
;;;;4060600;3A2
;;;;4060700;3A2
;;;;4060800;3A2
;;;;4060900;3A2
;;;;4061000;3A2
;;;;4061100;3A2
;;;;4061200;3A2
;;;;4061300;3A2
;;;;4061400;3A2
;;;;4061500;3A2
;;;;4061600;3A2
;;;;4061700;3A2
;;;;4061800;3A2
;;;;4061900;3A2
;;;;4062000;3A2
;;;;4062100;3A2
;;;;4062200;3A2
;;;;4062300;3A2
;;;;4062400;3A2
;;;;4062500;3A2
;;;;4062600;3A2
;;;;4062700;3A2
;;;;4062800;3A2
;;;;4062900;3A2
;;;;4063000;3A2
;;;;4063100;3A2
;;;;4063200;3A2
;;;;4063500;3A2
;;;;4063600;3A2
;;;;4063700;3A2
;;;;4063800;3A2
;;;;4063900;3A2
;;;;4064000;3A2
;;;;4064300;3A2
;;;;4064400;3A2
;;;;4064500;3A2
;;;;4064600;3A2
;;;;4064700;3A2
;;;;4064800;3A2
;;;;4064900;3A2
;;;;4065000;3A2
;;;;4065100;3A2
;;;;4065200;3A2
;;;;4065300;3A2
;;;;4065400;3A2
;;;;4065500;3A2
;;;;4065600;3A2
;;;;4065700;3A2
;;;;4065800;3A2
;;;;4065900;3A2
;;;;4066000;3A2
;;;;4066100;3A2
;;;;4066200;3A2
;;;;4066300;3A2
;;;;4066400;3A2
;;;;4066500;3A2
;;;;4066600;3A2
;;;;4066800;3C2
;;;;4066900;3C2
;;;;4067000;3A2
;;;;4067100;3B2
;;;;4067200;3B2
;;;;4067300;3B2
;;;;4067500;corredor_3
;;;;4067600;corredor_3
;;;;4067700;corredor_3
;;;;4067800;2Ax
;;;;4067900;corredor_2
;;;;4068000;corredor_2
;;;;4068100;corredor_2
;;;;4068200;4B2
;;;;4068500;4B2
;;;;4068600;4B2
;;;;4068700;4B2
;;;;4068800;4B2
;;;;4068900;4B2
;;;;4069000;4B2
;;;;4069100;4B2
;;;;4069200;4B2
;;;;4069300;4B2
;;;;4069400;4B2
;;;;4069600;2A2
;;;;4069700;2A2
;;;;4069800;corredor_2
;;;;4069900;corredor_2
;;;;4070000;corredor_2
;;;;4070100;corredor_2
;;;;4070200;corredor_2
;;;;4070300;corredor_2
;;;;4070500;2A2
;;;;4070600;2A2
;;;;4070700;2Ax
;;;;4070800;2Ax
;;;;4070900;2Ax
;;;;4071000;2Ax
;;;;4071100;2Ax
;;;;4071200;2Ax
;;;;4071300;2Ax
;;;;4071400;2Ax
;;;;4071500;2Ax
;;;;4071600;2Ax
;;;;4071700;2Ax
;;;;4071800;2Ax
;;;;4071900;2Ax
;;;;4072000;2Ax
;;;;4072100;2Ax
;;;;4072200;2Ax
;;;;4072300;corredor_2
;;;;4072400;corredor_3
;;;;4072500;corredor_2
;;;;4072600;2A2
;;;;4072700;2A2
;;;;4072800;2A2
;;;;4072900;2A2
;;;;4073000;2A2
;;;;4073200;3C2
;;;;4073300;3C2
;;;;4073400;2A2
;;;;4073500;2A2
;;;;4073600;2A2
;;;;4073700;2A2
;;;;4073800;2A2
;;;;4073900;2A2
;;;;4074000;2A2
;;;;4074100;2A2
;;;;4074200;2A2
;;;;4074300;2A2
;;;;4074400;2A2
;;;;4074500;2A2
;;;;4074600;2A2
;;;;4074700;2A2
;;;;4074800;2A2
;;;;4074900;2A2
;;;;4075000;2A2
;;;;4075100;2A2
;;;;4075200;2A2
;;;;4075300;2A2
;;;;4075400;2A2
;;;;4075500;2A2
;;;;4075600;2A2
;;;;4075700;2A2
;;;;4075800;2A2
;;;;4075900;2A2
;;;;4076000;2A2
;;;;4076100;2A2
;;;;4076200;2A2
;;;;4076300;2A2
;;;;4076400;2A2
;;;;4076500;2A2
;;;;4076600;2A2
;;;;4076700;2A2
;;;;4076800;2A2
;;;;4076900;2A2
;;;;4077000;2A2
;;;;4077100;2A2
;;;;4077200;2A2
;;;;4077300;2A2
;;;;4077400;2A2
;;;;4077500;2A2
;;;;4077600;2A2
;;;;4077700;2A2
;;;;4077800;2A2
;;;;4077900;2A2
;;;;4078000;2A2
;;;;4078100;2A2
;;;;4078200;2A2
;;;;4078300;2A2
;;;;4078400;2A2
;;;;4078500;2A2
;;;;4078600;2A2
;;;;4078700;2A2
;;;;4078800;2A2
;;;;4078900;2A2
;;;;4079000;2A2
;;;;4079100;2A2
;;;;4079200;2A2
;;;;4079300;2A2
;;;;4079400;2A2
;;;;4079500;2A2
;;;;4079600;2A2
;;;;4079700;2A2
;;;;4079800;2A2
;;;;4079900;2A2
;;;;4080000;2A2
;;;;4080100;2A2
;;;;4080200;2A2
;;;;4080300;2A2
;;;;4080400;2A2
;;;;4080500;2A2
;;;;4080600;2A2
;;;;4080700;2A2
;;;;4080800;2A2
;;;;4080900;2A2
;;;;4081000;2A2
;;;;4081100;2A2
;;;;4081200;2A2
;;;;4081300;2A2
;;;;4081400;2A2
;;;;4081500;2A2
;;;;4081600;2A2
;;;;4081700;2A2
;;;;4081800;2A2
;;;;4081900;2A2
;;;;4082000;2A2
;;;;4082100;2A2
;;;;4082200;2A2
;;;;4082300;2A2
;;;;4082400;2A2
;;;;4082500;2A2
;;;;4082600;corredor_1
;;;;4082700;corredor_1
;;;;4082800;2A2
;;;;4082900;2A2
;;;;4083000;2A2
;;;;4083100;2A2
;;;;4083200;2A2
;;;;4083300;2A2
;;;;4083400;2A2
;;;;4083500;2A2
;;;;4083600;2A2
;;;;4083700;2A2
;;;;4083800;2A2
;;;;4083900;2A2
;;;;4084000;2A2
;;;;4084100;2A2
;;;;4084200;2A2
;;;;4084300;2A2
;;;;4084400;2A2
;;;;4084500;2A2
;;;;4084600;2A2
;;;;4084700;2A2
;;;;4084800;2A2
;;;;4084900;2A2
;;;;4085000;2A2
;;;;4085100;2A2
;;;;4085200;2A2
;;;;4085300;2A2
;;;;4085400;2A2
;;;;4085500;2A2
;;;;4085600;2A2
;;;;4085700;2A2
;;;;4085800;2A2
;;;;4085900;2A2
;;;;4086000;2A2
;;;;4086100;2A2
;;;;4086200;2A2
;;;;4086300;2A2
;;;;4086400;2A2
;;;;4086500;2A2
;;;;4086600;2A2
;;;;4086700;2A2
;;;;4086800;2A2
;;;;4086900;2A2
;;;;4087000;2A2
;;;;4087100;2A2
;;;;4087200;2A2
;;;;4087300;2A2
;;;;4087400;2A2
;;;;4087500;2A2
;;;;4087600;2A2
;;;;4087700;2A2
;;;;4087800;2A2
;;;;4087900;2A2
;;;;4088000;2A2
;;;;4088100;2A2
;;;;4088200;2A2
;;;;4088300;2A2
;;;;4088400;2A2
;;;;4088500;2A2
;;;;4088600;2A2
;;;;4088700;2A2
;;;;4088800;2A2
;;;;4088900;2A2
;;;;4089000;2A2
;;;;4089100;2A2
;;;;4089200;2A2
;;;;4089300;2A2
;;;;4089400;2A2
;;;;4089500;2A2
;;;;4089900;2A2
;;;;4090000;2A2
;;;;4090100;2Ax
;;;;4090200;2Ax
;;;;4090300;corredor_2
;;;;4090400;corredor_2
;;;;4090500;corredor_2
;;;;4090600;corredor_2
;;;;4090700;4B2
;;;;4090800;4B2
;;;;4090900;4B2
;;;;4091000;4B2
;;;;4091100;4B2
;;;;4091200;4B2
;;;;4091300;4B2
;;;;4091400;4B2
;;;;4091500;4B2
;;;;4091600;4B2
;;;;4091700;4B2
;;;;4091800;4B2
;;;;4091900;4B2
;;;;4092000;4B2
;;;;4092100;4B2
;;;;4092200;4B2
;;;;4092300;4B2
;;;;4092400;4B2
;;;;4092500;4B2
;;;;4092600;4B2
;;;;4092700;4B2
;;;;4092800;4B2
;;;;4092900;4B2
;;;;4093000;4B2
;;;;4093100;4B2
;;;;4093200;4B2
;;;;4093300;4B2
;;;;4093400;corredor_2
;;;;4093500;corredor_2
;;;;4093600;4B2
;;;;4093700;4B2
;;;;4093800;4B2
;;;;4093900;4B2
;;;;4094000;4B2
;;;;4094100;4B2
;;;;4094200;4B2
;;;;4094300;4B2
;;;;4094400;4B2
;;;;4094500;4B2
;;;;4094600;4B2
;;;;4094700;4B2
;;;;4094800;4B2
;;;;4094900;4B2
;;;;4095000;4B2
;;;;4095100;4B2
;;;;4095200;4B2
;;;;4095300;4B2
;;;;4095400;4B2
;;;;4095500;4B2
;;;;4095600;4B2
;;;;4095700;4B2
;;;;4095800;4B2
;;;;4095900;4B2
;;;;4096000;4B2
;;;;4096100;4B2
;;;;4096200;corredor_2
;;;;4096300;corredor_2
;;;;4096400;4B2
;;;;4096500;4B2
;;;;4096600;4B2
;;;;4096700;4B2
;;;;4096800;4B2
;;;;4096900;4B2
;;;;4097000;4B2
;;;;4097100;4B2
;;;;4097200;4B2
;;;;4097300;4B2
;;;;4097400;4B2
;;;;4097500;4B2
;;;;4097600;4B2
;;;;4097700;4B2
;;;;4097800;4B2
;;;;4097900;4B2
;;;;4098000;4B2
;;;;4098100;3A2
;;;;4098200;3A2
;;;;4098300;3A2
;;;;4098400;corredor_2
;;;;4098500;corredor_2
;;;;4098600;corredor_2
;;;;4098700;2A2
;;;;4098800;corredor_4
;;;;4099300;corredor_2
;;;;4099400;corredor_3
;;;;4099500;corredor_3
;;;;4099600;corredor_3
;;;;4099700;corredor_3
;;;;4099800;corredor_3
;;;;4099900;corredor_3
;;;;4100000;corredor_3
;;;;4100100;corredor_3
;;;;4100200;corredor_3
;;;;4100300;corredor_3
;;;;4100400;corredor_3
;;;;4100500;corredor_3
;;;;4100600;corredor_3
;;;;4100700;corredor_3
;;;;4100800;corredor_3
;;;;4100900;corredor_3
;;;;4101000;2A2
;;;;4101100;3F2
;;;;4101200;3F2
;;;;4101300;3C2
;;;;4101600;2A2
;;;;4101700;corredor_2
;;;;4101800;corredor_2
;;;;4101900;corredor_2
;;;;4102000;corredor_2
;;;;4102100;corredor_2
;;;;4102200;corredor_2
;;;;4102300;corredor_2
;;;;4102400;corredor_2
;;;;4102500;corredor_2
;;;;4102600;corredor_2
;;;;4102700;corredor_2
;;;;4102800;corredor_2
;;;;4102900;corredor_2
;;;;4103000;corredor_2
;;;;4103100;corredor_2
;;;;4103200;corredor_2
;;;;4103300;corredor_2
;;;;4103400;corredor_2
;;;;4103500;corredor_2
;;;;4103600;corredor_2
;;;;4103700;corredor_2
;;;;4103800;corredor_2
;;;;4103900;corredor_2
;;;;4104000;corredor_2
;;;;4104100;corredor_2
;;;;4104200;corredor_2
;;;;4104300;corredor_2
;;;;4104400;corredor_2
;;;;4104500;corredor_2
;;;;4104600;corredor_2
;;;;4104700;corredor_2
;;;;4104800;corredor_2
;;;;4104900;corredor_2
;;;;4105000;corredor_2
;;;;4105100;corredor_2
;;;;4105200;corredor_2
;;;;4105300;corredor_2
;;;;4105400;corredor_2
;;;;4105500;corredor_2
;;;;4105600;corredor_2
;;;;4105700;corredor_2
;;;;4105800;corredor_2
;;;;4105900;corredor_2
;;;;4106000;corredor_2
;;;;4106100;corredor_2
;;;;4106200;corredor_2
;;;;4106300;corredor_2
;;;;4106400;corredor_2
;;;;4106500;2A2
;;;;4106600;2A2
;;;;4106700;2A2
;;;;4106800;2A2
;;;;4106900;3C2
;;;;4107000;3C2
;;;;4107400;3A2
;;;;4107500;corredor_2
;;;;4107600;corredor_2
;;;;4107700;3A2
;;;;4107800;2A2
;;;;4107900;2A2
;;;;4108000;2A2
;;;;4108100;2A2
;;;;4108200;2A2
;;;;4108300;2A2
;;;;4108400;2A2
;;;;4108500;2A2
;;;;4108600;2A2
;;;;4108700;2A2
;;;;4108800;2A2
;;;;4108900;2A2
;;;;4109000;2A2
;;;;4109100;2A2
;;;;4109200;2A2
;;;;4109300;2A2
;;;;4109400;2A2
;;;;4109500;2A2
;;;;4109600;2A2
;;;;4109700;2A2
;;;;4109800;2A2
;;;;4109900;2A2
;;;;4110000;2A2
;;;;4110100;2A2
;;;;4110200;2A2
;;;;4110300;2A2
;;;;4110400;2A2
;;;;4110500;2A2
;;;;4110600;2A2
;;;;4110700;2A2
;;;;4110800;2A2
;;;;4110900;2A2
;;;;4111000;2A2
;;;;4111100;2A2
;;;;4111200;2A2
;;;;4111300;2A2
;;;;4111400;2A2
;;;;4111500;2A2
;;;;4111600;2A2
;;;;4111700;2A2
;;;;4111800;2A2
;;;;4111900;2A2
;;;;4112000;2A2
;;;;4112100;2A2
;;;;4112200;2A2
;;;;4112300;2A2
;;;;4112400;2A2
;;;;4112500;2A2
;;;;4112600;2A2
;;;;4112700;2A2
;;;;4112800;2A2
;;;;4112900;2A2
;;;;4113000;2A2
;;;;4113100;2A2
;;;;4113200;2A2
;;;;4113300;2A2
;;;;4113400;2A2
;;;;4113500;2A2
;;;;4113600;2A2
;;;;4113700;2A2
;;;;4113800;2A2
;;;;4113900;2A2
;;;;4114000;2A2
;;;;4114100;2A2
;;;;4114200;2A2
;;;;4114300;2A2
;;;;4114400;2A2
;;;;4114500;2A2
;;;;4114600;2A2
;;;;4114700;2A2
;;;;4114800;2A2
;;;;4114900;2A2
;;;;4115000;2A2
;;;;4115100;2A2
;;;;4115200;2A2
;;;;4115300;2A2
;;;;4115400;2A2
;;;;4115500;2A2
;;;;4115600;2A2
;;;;4115700;2A2
;;;;4115800;2A2
;;;;4115900;2A2
;;;;4116000;2A2
;;;;4116100;2A2
;;;;4116200;2A2
;;;;4116300;2A2
;;;;4116400;2A2
;;;;4116500;2A2
;;;;4116600;2A2
;;;;4116700;2A2
;;;;4116800;2A2
;;;;4116900;2A2
;;;;4117000;2A2
;;;;4117100;2A2
;;;;4117200;2A2
;;;;4117300;2A2
;;;;4117400;2A2
;;;;4117500;2A2
;;;;4117600;2A2
;;;;4117700;2A2
;;;;4117800;2A2
;;;;4117900;2A2
;;;;4118000;2A2
;;;;4118100;2A2
;;;;4118200;2A2
;;;;4118300;2A2
;;;;4118400;2A2
;;;;4118500;2A2
;;;;4118600;2A2
;;;;4118700;2A2
;;;;4118800;2A2
;;;;4118900;2A2
;;;;4119000;2A2
;;;;4119100;2A2
;;;;4119200;2A2
;;;;4119300;2A2
;;;;4119400;2A2
;;;;4119500;2A2
;;;;4119600;2A2
;;;;4119700;2A2
;;;;4119800;2A2
;;;;4119900;2A2
;;;;4120000;2A2
;;;;4120100;2A2
;;;;4120200;2A2
;;;;4120300;2A2
;;;;4120400;2A2
;;;;4120500;2A2
;;;;4120600;2A2
;;;;4120700;2A2
;;;;4120800;2A2
;;;;4120900;2A2
;;;;4121000;2A2
;;;;4121100;2A2
;;;;4121200;2A2
;;;;4121300;2A2
;;;;4121400;2A2
;;;;4121500;2A2
;;;;4121600;2A2
;;;;4121700;2A2
;;;;4121800;2A2
;;;;4121900;2A2
;;;;4122000;2A2
;;;;4122100;2A2
;;;;4122200;2A2
;;;;4122300;2A2
;;;;4122400;2A2
;;;;4122500;2A2
;;;;4122600;2A2
;;;;4122700;2A2
;;;;4122800;2A2
;;;;4122900;2A2
;;;;4123000;2A2
;;;;4123100;2A2
;;;;4123200;2A2
;;;;4123300;2A2
;;;;4123400;2A2
;;;;4123500;2A2
;;;;4123600;2A2
;;;;4123700;2A2
;;;;4123800;2A2
;;;;4123900;2A2
;;;;4124000;2A2
;;;;4124100;2A2
;;;;4124200;2A2
;;;;4124300;2A2
;;;;4124400;2A2
;;;;4124500;2A2
;;;;4124600;2A2
;;;;4124700;2A2
;;;;4124800;2A2
;;;;4124900;2A2
;;;;4125000;2A2
;;;;4125100;2A2
;;;;4125200;2A2
;;;;4125300;2A2
;;;;4125400;2A2
;;;;4125500;2A2
;;;;4125600;2A2
;;;;4125700;2A2
;;;;4125800;2A2
;;;;4125900;2A2
;;;;4126000;2A2
;;;;4126100;2A2
;;;;4126200;2A2
;;;;4126300;2A2
;;;;4126400;2A2
;;;;4126500;2A2
;;;;4126600;2A2
;;;;4126700;2A2
;;;;4126800;2A2
;;;;4126900;2A2
;;;;4127000;2A2
;;;;4127100;2A2
;;;;4127200;2A2
;;;;4127300;2A2
;;;;4127400;2A2
;;;;4127500;2A2
;;;;4127600;2A2
;;;;4127700;2A2
;;;;4128000;2A2
;;;;4128100;2A2
;;;;4128200;2A2
;;;;4128300;2A2
;;;;4128400;2A2
;;;;4128500;2A2
;;;;4128600;2A2
;;;;4128700;2A2
;;;;4128800;2A2
;;;;4128900;2A2
;;;;4129000;2A2
;;;;4129100;2A2
;;;;4129200;2A2
;;;;4129300;2A2
;;;;4129400;2A2
;;;;4129500;2A2
;;;;4129600;2A2
;;;;4129700;2A2
;;;;4129800;2A2
;;;;4129900;2A2
;;;;4130000;2A2
;;;;4130100;corredor_1
;;;;4130200;2A2
;;;;4130300;2A2
;;;;4130400;2A2
;;;;4130500;2A2
;;;;4130600;2A2
;;;;4130700;2A2
;;;;4130800;2A2
;;;;4130900;2A2
;;;;4131000;2A2
;;;;4131100;2A2
;;;;4131200;2A2
;;;;4131300;2A2
;;;;4131400;2A2
;;;;4131500;2A2
;;;;4131600;2A2
;;;;4131700;2A2
;;;;4131800;2A2
